Formal Name,Course Name,Prerequisites,Corequisites,Requirement
IE 6308,DESIGN OF EXPERIMENTS,"['IE 3301', 'IE 5317', 'IE 5318']",[None],required
IE 6309,RESPONSE SURFACE METHODOLOGY AND COMPUTER EXPERIMENTS,['IE 6308'],[None],required
IE 6310,INDUSTRIAL APPLICATIONS,['IE 5330'],[None],required
IE 6318,DATA MINING & ANALYTICS,"['IE 3301', 'IE 5317', 'DASC 5302', 'IE 5318']",[None],required
IE 6397,RESEARCH IN INDUSTRIAL ENGINEERING,[None],[None],required
IE 6399,DISSERTATION,[None],[None],required
IE 6697,RESEARCH IN INDUSTRIAL ENGINEERING,[None],[None],required
IE 6699,DISSERTATION,[None],[None],required
IE 6997,RESEARCH IN INDUSTRIAL ENGINEERING,[None],[None],required
IE 6999,DISSERTATION,[None],[None],required
IE 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
