Formal Name,Course Name,Prerequisites,Corequisites,Requirement
SOCW 5395,INTEGRATIVE SEMINAR,['SOCW 5482'],[None],required
SOCW 5882,SOCW 5396. THESIS RESEARCH,[None],[None],required
SOCW 5398,THESIS,['SOCW 5396'],[None],required
SOCW 5482,ADVANCED PRACTICUM SPLIT I,"['SOCW 5312', 'SOCW 5332']",[None],required
SOCW 5483,ADVANCED PRACTICUM SPLIT II,['SOCW 5482'],[None],required
SOCW 5485,ADVANCED PRACTICUM BLOCK I,"['SOCW 5312', 'SOCW 5332', 'SOCW 5486']",[None],required
SOCW 5486,ADVANCED PRACTICUM BLOCK II,"['SOCW 5312', 'SOCW 5332', 'SOCW 5485']",[None],required
SOCW 5581,FOUNDATION PRACTICUM SPLIT I,"['SOCW 5301', 'SOCW 5304', 'SOCW 5306', 'SOCW 5307']",[None],required
SOCW 5585,FOUNDATION PRACTICUM BLOCK I,"['SOCW 5307', 'SOCW 5385']",[None],required
SOCW 5698,THESIS,[None],[None],required
SOCW 6039,FIRST YEAR SEMINAR,[None],[None],required
SOCW 6111,CAPSTONE PROPOSAL,[None],[None],required
SOCW 6190,TUTORIAL,[None],[None],required
SOCW 6212,SOCIAL WORK ENTREPRENEURSHIP,[None],[None],required
SOCW 6301,INTRODUCTION TO DOCTORAL STUDIES,[None],[None],required
SOCW 6302,STRATEGIES OF INQUIRY,[None],[None],required
SOCW 6303,THE SCIENCE OF SELF-CARE,['SOCW 6301'],[None],required
SOCW 6304,APPLIED RESEARCH FOR EVIDENCE-BASED SOCIAL WORK,['SOCW 6302'],[None],required
SOCW 6305,SOCIAL JUSTICE,[None],[None],required
SOCW 6306,ADVANCED POLICY & ADVOCACY,['SOCW 6305'],[None],required
SOCW 6307,ADVANCED SOCIAL WORK LEADERSHIP & SUPERVISION,['SOCW 6303'],[None],required
SOCW 6308,ADVANCED GRANT WRITING & BUDGETING,[None],[None],required
SOCW 6309,ADVANCED PROGRAM EVALUATION,[None],[None],required
SOCW 6310,EDUCATION I: INTRODUCTION TO SOCIAL WORK ANDRAGOGY & CURRICULUM DEVELOPMENT,[None],[None],required
SOCW 6313,EDUCATION II: IMPLEMENTING EFFECTIVE TEACHING PRACTICES,['SOCW 6310'],[None],required
SOCW 6314,CAPSTONE I: SYSTEMATIC LITERATURE REVIEW,['SOCW 6111'],[None],required
SOCW 6315,APPLIED TEACHING PRACTICUM,['SOCW 6313'],[None],required
SOCW 6316,CAPSTONE II: APPLIED PROJECT,['SOCW 6314'],[None],required
SOCW 6328,SOCIAL POLICY RESEARCH AND ANALYSIS,[None],[None],required
SOCW 6340,ADVANCED RESEARCH METHODS IN HUMAN SERVICES,[None],[None],required
SOCW 6341,ADVANCED STATISTICAL METHODS IN HUMAN SERVICES,['SOCW 6347'],[None],required
SOCW 6346,TEACHING PRACTICUM,"['SOCW 6328', 'SOCW 6340', 'SOCW 6348', 'SOCW 6373']",[None],required
SOCW 6347,INTERMEDIATE STATISTICS,[None],[None],required
SOCW 6348,SEMINAR IN QUALITATIVE RESEARCH METHODS,[None],[None],required
SOCW 6349,MIXED METHODS RESEARCH,"['SOCW 6340', 'SOCW 6348']",[None],required
SOCW 6356,SEMINAR IN PROGRAM AND PRACTICE EVALUATION,['SOCW 6347'],[None],required
SOCW 6367,SEMINAR IN ADVANCED STATISTICAL APPLICATIONS,"['SOCW 6341', 'SOCW 6347']",[None],required
SOCW 6373,THEORY AND MODELING BUILDING IN SOCIAL WORK RESEARCH,[None],[None],required
SOCW 6390,TUTORIAL,[None],[None],required
SOCW 6392,SELECTED TOPICS IN SOCIAL WELFARE,[None],[None],required
SOCW 6393,GRANT WRITING,[None],[None],required
SOCW 6394,APPLIED RESEARCH PRACTICUM,[None],[None],required
SOCW 6396,SOCIAL WORK EDUCATION: PRINCIPLES AND SKILLS,[None],[None],required
SOCW 6397,WRITING FOR PUBLICATION,[None],[None],required
SOCW 6399,DISSERTATION,[None],[None],required
SOCW 6694,APPLIED RESEARCH PRACTICUM,[None],[None],required
SOCW 6699,DISSERTATION,[None],[None],required
SOCW 6999,DISSERTATION,[None],[None],required
SOCW 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
