Formal Name,Course Name,Prerequisites,Corequisites,Requirement
MUSI 3368,PRIVATE LESSONS IN ORGAN,['MUSI 3367'],[None],required
MUSI 3377,PRIVATE LESSONS IN HARPSICHORD,['MUSI 2268'],[None],required
MUSI 3378,PRIVATE LESSONS IN HARPSICHORD,['MUSI 3377'],[None],required
MUSI 3390,LINEAR ANALYSIS,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 3391,ADVANCED SONATA THEORY,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 3392,COMPOSITION I,"['MUSI 2227', 'MUSI 2325', 'MUSI 2326', 'MUSI 2186']",[None],required
MUSI 3393,COMPOSITION II,['MUSI 3392'],[None],required
MUSI 3394,DIGITAL MUSIC TECHNOLOGY,[None],[None],required
MUSI 3395,JAZZ COMPOSITION,['MUSI 3226'],[None],required
MUSI 3396,TOPICS IN RECORD LABEL AND STUDIO MANAGEMENT I,[None],[None],required
MUSI 3397,TOPICS IN RECORD LABEL AND ARTIST MANAGEMENT II,[None],[None],required
MUSI 4101,GERMAN AND ENGLISH DICTION,[None],[None],required
MUSI 4102,VOCAL LITERATURE,['MUSI 2241'],[None],required
MUSI 4111,ORCHESTRAL EXCERPTS,[None],[None],required
MUSI 4117,MUSIC EDUCATION FIELD-BASED EXPERIENCE,[None],[None],required
MUSI 4128,ADVANCED AUDIO RECORDING,['MUSI 4326'],[None],required
MUSI 4129,RECORDING ENSEMBLE,['MUSI 4390'],[None],required
MUSI 4140,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,['MUSI 3141'],[None],required
MUSI 4141,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,['MUSI 4140'],[None],required
MUSI 4188,ADVANCED CONDUCTING,['MUSI 3308'],[None],required
MUSI 4190,KEYBOARD ACCOMPANIMENT,[None],[None],required
MUSI 4191,CONFERENCE COURSE,[None],[None],required
MUSI 4201,WOODWIND LITERATURE AND PEDAGOGY,[None],[None],required
MUSI 4202,BRASS LITERATURE AND PEDAGOGY,[None],[None],required
MUSI 4203,PERCUSSION LITERATURE/PEDAGOGY,[None],[None],required
MUSI 4204,STRING LITERATURE/PEDAGOGY,[None],[None],required
MUSI 4205,ADVANCED FUNCTIONAL PIANO,['MUSI 2181'],[None],required
MUSI 4206,KEYBOARD LITERATURE I,[None],[None],required
MUSI 4207,KEYBOARD LITERATURE II,[None],[None],required
MUSI 4208,GROUP PIANO METHODS,[None],[None],required
MUSI 4211,ELEMENTARY MUSIC,['MUSI 3211'],[None],required
MUSI 4213,INSTRUMENTAL MATERIALS AND TECHNIQUES II,['MUSI 3213'],[None],required
MUSI 4214,CHORAL MATERIALS AND TECHNIQUES II,['MUSI 3214'],[None],required
MUSI 4225,JAZZ IMPROVISATION III - ADVANCED,['MUSI 3226'],[None],required
MUSI 4236,PRIVATE LESSONS IN JAZZ GUITAR,['MUSI 3237'],[None],required
MUSI 4238,PRIVATE LESSONS IN JAZZ DRUMSET,['MUSI 3259'],[None],required
MUSI 4240,PRIVATE LESSONS IN VOICE,['MUSI 3241'],[None],required
MUSI 4241,PRIVATE LESSONS IN VOICE,['MUSI 4240'],[None],required
MUSI 4242,PRIVATE LESSONS IN PIANO,['MUSI 3243'],[None],required
MUSI 4243,PRIVATE LESSONS IN PIANO,['MUSI 4242'],[None],required
MUSI 4244,PRIVATE LESSONS IN STRINGS,['MUSI 3245'],[None],required
MUSI 4245,PRIVATE LESSONS IN STRINGS,['MUSI 4244'],[None],required
MUSI 4246,PRIVATE LESSONS IN WOODWINDS,['MUSI 3247'],[None],required
MUSI 4247,PRIVATE LESSONS IN WOODWINDS,['MUSI 4246'],[None],required
MUSI 4248,PRIVATE LESSONS IN BRASS,['MUSI 3249'],[None],required
MUSI 4249,PRIVATE LESSONS IN BRASS,['MUSI 4248'],[None],required
MUSI 4250,PRIVATE LESSONS IN PERCUSSION,['MUSI 3251'],[None],required
MUSI 4251,PRIVATE LESSONS IN PERCUSSION,['MUSI 4250'],[None],required
MUSI 4252,PRIVATE LESSONS IN JAZZ BASS,['MUSI 3253'],[None],required
MUSI 4253,PRIVATE LESSONS IN JAZZ BASS,['MUSI 4252'],[None],required
MUSI 4254,PRIVATE LESSONS IN JAZZ PIANO,['MUSI 3255'],[None],required
MUSI 4257,PRIVATE LESSONS IN ORGAN,['MUSI 3258'],[None],required
MUSI 4258,PRIVATE LESSONS IN ORGAN,['MUSI 4257'],[None],required
MUSI 4267,PRIVATE LESSONS IN HARPSICHORD,['MUSI 3268'],[None],required
MUSI 4268,PRIVATE LESSONS IN HARPSICHORD,['MUSI 4267'],[None],required
MUSI 4270,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,[None],[None],required
MUSI 4271,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,[None],[None],required
MUSI 4280,SPECIAL TOPICS IN MUSIC,[None],[None],required
MUSI 4291,CONFERENCE COURSE,[None],[None],required
MUSI 4300,JAZZ PERSPECTIVES,[None],[None],required
MUSI 4301,ORCHESTRATION,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 4302,JAZZ ARRANGING,"['MUSI 3125', 'MUSI 3225', 'MUSI 3395']",[None],required
MUSI 4303,ADVANCED STRING CLASS,['MUSI 3191'],[None],required
MUSI 4305,HISTORY OF MUSIC THEORY,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 4308,INSTRUMENTAL CONDUCTING II,['MUSI 3308'],[None],required
MUSI 4309,CHORAL CONDUCTING II,['MUSI 3309'],[None],required
MUSI 4322,ARTS MANAGEMENT AND ENTREPRENEURSHIP,['MUSI 3323'],[None],required
MUSI 4324,HISTORY OF MUSICAL THEATRE,[None],[None],required
MUSI 4325,RECORDING TECHNIQUES II,['MUSI 4390'],[None],required
MUSI 4326,RECORDING TECHNIQUES III,['MUSI 4325'],[None],required
MUSI 4327,TECHNIQUES AND TECHNOLOGY IN FILM COMPOSITION,['MUSI 3394'],[None],required
MUSI 4328,ELECTRONIC MUSIC COMPOSITION AND PERFORMANCE,['MUSI 4325'],[None],required
MUSI 4329,SOUND FOR NEW MEDIA,['MUSI 4325'],[None],required
MUSI 4349,FORMAL-FUNCTION THEORY,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 4350,20TH CENTURY FORM & TECHNIQUE,[None],[None],required
MUSI 4490,Prerequisite: C or better in MUSI 2186 and MUSI 2326 and passing grade on the Music Theory Proficiency Exam. MUSI 4351. MUSIC THEORY CAPSTONE/SEMINAR,[None],[None],required
MUSI 4491,Prerequisite: Grade of C or better in MUSI 4390 (formerly MUSI 4490). MUSI 4387. ANALYSIS OF POPULAR MUSIC,['MUSI 2326'],[None],required
MUSI 4390,RECORDING TECHNIQUES I,['MUSI 3394'],[None],required
MUSI 4391,CONFERENCE COURSE,[None],[None],required
MUSI 4392,JAZZ STUDIES SENIOR RECITAL/PROJECT,[None],[None],required
MUSI 4393,CAPSTONE IN MUSIC THEORY,[None],[None],required
MUSI 4490,MUSI 4394. HONORS THESIS/SENIOR PROJECT,[None],[None],required
MUSI 4395,INTERNSHIP,[None],[None],required
MUSI 4450,PRIVATE LESSONS IN VOICE,['MUSI 3351'],[None],required
MUSI 4451,PRIVATE LESSONS IN VOICE,['MUSI 4450'],[None],required
MUSI 4452,PRIVATE LESSONS IN PIANO,['MUSI 3353'],[None],required
MUSI 4453,PRIVATE LESSONS IN PIANO,['MUSI 4452'],[None],required
MUSI 4454,PRIVATE LESSONS IN STRINGS,['MUSI 3355'],[None],required
MUSI 4455,PRIVATE LESSONS IN STRINGS,['MUSI 4454'],[None],required
MUSI 4456,PRIVATE LESSONS IN WOODWINDS,['MUSI 3357'],[None],required
MUSI 4457,PRIVATE LESSONS IN WOODWINDS,['MUSI 4456'],[None],required
MUSI 4458,PRIVATE LESSONS IN BRASS,['MUSI 3359'],[None],required
MUSI 4459,PRIVATE LESSONS IN BRASS,['MUSI 4458'],[None],required
MUSI 4460,PRIVATE LESSONS IN PERCUSSION,['MUSI 3361'],[None],required
MUSI 4461,PRIVATE LESSONS IN PERCUSSION,['MUSI 4460'],[None],required
MUSI 4467,PRIVATE LESSONS IN ORGAN,['MUSI 3368'],[None],required
MUSI 4468,PRIVATE LESSONS IN ORGAN,['MUSI 4467'],[None],required
MUSI 4477,PRIVATE LESSONS IN HARPSICHORD,['MUSI 3378'],[None],required
MUSI 4478,PRIVATE LESSONS IN HARPSICHORD,['MUSI 4477'],[None],required
MUSI 4492,COMPOSITION III,['MUSI 3393'],[None],required
MUSI 4493,COMPOSITION IV,['MUSI 4492'],[None],required
MUSI 5000,WIND SYMPHONY,[None],[None],required
MUSI 5001,SYMPHONIC WINDS,[None],[None],required
MUSI 5002,A CAPPELLA CHOIR,[None],[None],required
MUSI 5004,UNIVERSITY SINGERS,[None],[None],required
MUSI 5005,MUSICAL THEATRE/OPERA LAB,[None],[None],required
MUSI 5007,JAZZ ORCHESTRA,[None],[None],required
MUSI 5008,JAZZ ENSEMBLE,[None],[None],required
MUSI 5010,STUDIO CLASS,[None],[None],required
MUSI 5011,ORCHESTRA,[None],[None],required
MUSI 5012,CHAMBER MUSIC,[None],[None],required
MUSI 5013,ORCHESTRAL EXCERPTS,[None],[None],required
MUSI 5018,PERCUSSION ENSEMBLE,[None],[None],required
MUSI 5022,JAZZ COMBO,[None],[None],required
MUSI 5100,WIND SYMPHONY,[None],[None],required
MUSI 5101,SYMPHONIC WINDS,[None],[None],required
MUSI 5102,A CAPPELLA CHOIR,[None],[None],required
MUSI 5103,CHAMBER SINGERS,[None],[None],required
MUSI 5104,UNIVERSITY SINGERS,[None],[None],required
MUSI 5106,KEYBOARD ENSEMBLE,[None],[None],required
MUSI 5107,JAZZ ORCHESTRA,[None],[None],required
MUSI 5108,JAZZ ENSEMBLE,[None],[None],required
MUSI 5109,VOCAL JAZZ,[None],[None],required
MUSI 5110,JAZZ COMBO,[None],[None],required
MUSI 5111,ORCHESTRA,[None],[None],required
MUSI 5112,CHAMBER MUSIC,[None],[None],required
MUSI 5113,ORCHESTRAL EXCERPTS,[None],[None],required
MUSI 5114,SAX CHOIR,[None],[None],required
MUSI 5115,VOCAL COACHING,[None],[None],required
MUSI 5116,ELECTRIC GUITAR ENSEMBLE,[None],[None],required
MUSI 5117,MUSIC EDUCATION FIELD-BASED EXPERIENCE,[None],[None],required
MUSI 5118,PERCUSSION ENSEMBLE,[None],[None],required
MUSI 5120,PRIVATE LESSONS IN VOICE,[None],[None],required
MUSI 5121,PRIVATE LESSONS IN PIANO,[None],[None],required
MUSI 5122,PRIVATE LESSONS IN ORGAN,[None],[None],required
MUSI 5123,PRIVATE LESSONS IN HARPSICHORD,[None],[None],required
MUSI 5124,PRIVATE LESSONS IN JAZZ PIANO,[None],[None],required
MUSI 5125,PRIVATE LESSONS IN VIOLIN,[None],[None],required
