Formal Name,Course Name,Prerequisites,Corequisites,Requirement
PSYC 5389,CONTEMPORARY PROBLEMS IN PSYCHOLOGY,[None],[None],required
PSYC 5391,RESEARCH IN PSYCHOLOGY,[None],[None],required
PSYC 5405,ADVANCED STATISTICS I,[None],[None],required
PSYC 5407,MULTIVARIATE DATA ANALYSIS,['PSYC 5405'],[None],required
PSYC 5600,ADVANCED RESEARCH,[None],[None],required
PSYC 5698,THESIS,[None],[None],required
PSYC 6101,GRADUATE STUDENT SEMINAR,[None],[None],required
PSYC 6191,RESEARCH IN PSYCHOLOGY,[None],[None],required
PSYC 6291,RESEARCH IN PSYCHOLOGY,[None],[None],required
PSYC 6300,SEMINAR IN PSYCHOLOGY,[None],[None],required
PSYC 6318,SOCIAL AND PERSONALITY DEVELOPMENT,[None],[None],required
PSYC 6320,NEUROPHARMACOLOGY,[None],[None],required
PSYC 6335,ANIMAL BEHAVIOR,[None],[None],required
PSYC 6336,COMPARATIVE PSYCHOLOGY,[None],[None],required
PSYC 6338,NEURAL AND COGNITIVE MODELING,[None],[None],required
PSYC 6346,EVOLUTIONARY PSYCHOLOGY,[None],[None],required
PSYC 6347,ENVIRONMENTAL PSYCHOLOGY,[None],[None],required
PSYC 6349,PSYCHOMETRIC THEORY,"['PSYC 5405', 'PSYC 5407']",[None],required
PSYC 6391,RESEARCH IN PSYCHOLOGY,[None],[None],required
PSYC 6399,DISSERTATION,[None],[None],required
PSYC 6699,DISSERTATION,[None],[None],required
PSYC 6999,DISSERTATION,[None],[None],required
PSYC 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
