Formal Name,Course Name,Prerequisites,Corequisites,Requirement
NURS 6330,DATA SCIENCE AND POPULATION DATABASES,"['NURS 6318', 'NURS 6319']",[None],required
NURS 6331,DNP PRACTICUM I PRACTICE,"['NURS 6307', 'NURS 6320', 'NURS 6321', 'NURS 6322', 'NURS 6323', 'NURS 6324', 'NURS 6326', 'NURS 6382']",[None],required
NURS 6333,DNP PRACTICUM II PRACTICE,['NURS 6326'],[None],required
NURS 6370,INDEPENDENT STUDY IN NURSING,[None],[None],required
NURS 6381,RESEARCH PRACTICUM,[None],[None],required
NURS 6382,HEALTH CARE POLICY,[None],[None],required
NURS 6390,TOPICS IN NURSING,[None],[None],required
NURS 6399,DISSERTATION,[None],[None],required
NURS 6470,INDEPENDENT STUDY IN NURSING,[None],[None],required
NURS 6490,TOPICS IN NURSING,[None],[None],required
NURS 6620,DNP PRACTICUM I,"['NURS 6307', 'NURS 6320', 'NURS 6322', 'NURS 6323', 'NURS 6324', 'NURS 6326', 'NURS 6327', 'NURS 6382']",[None],required
NURS 6621,DNP PRACTICUM II,['NURS 6620'],[None],required
NURS 6699,DISSERTATION,[None],[None],required
NURS 6999,DISSERTATION,[None],[None],required
NURS 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
