Formal Name,Course Name,Prerequisites,Corequisites,Requirement
CSE 5365,COMPUTER GRAPHICS,[None],[None],required
CSE 5366,DIGITAL SIGNAL PROCESSING,[None],[None],required
CSE 5367,PATTERN RECOGNITION,"['CSE 3318', 'MATH 3313']",[None],required
CSE 5368,NEURAL NETWORKS,['CSE 5301'],[None],required
CSE 5369,SPECIAL TOPICS IN INTELLIGENT SYSTEMS,[None],[None],required
CSE 5370,BIOINFORMATICS,['CSE 5311'],[None],required
CSE 5372,RISC PROCESSOR DESIGN,"['CSE 3442', 'CSE 5400']",[None],required
CSE 5373,GENERAL PURPOSE GPU ARCHITECTURE,['CSE 3320'],[None],required
CSE 5376,DIGITAL COMMUNICATION SYSTEMS,"['CSE 3313', 'CSE 5366']",[None],required
CSE 5377,WIRELESS COMMUNICATION SYSTEMS,"['CSE 3313', 'CSE 5366']",[None],required
CSE 5379,SPECIAL TOPICS IN BIOINFORMATICS,[None],[None],required
CSE 5380,INFORMATION SECURITY 1,['CSE 3320'],[None],required
CSE 5381,INFORMATION SECURITY 2,"['CSE 5380', 'CSE 4344']",[None],required
CSE 5382,SECURE PROGRAMMING,[None],[None],required
CSE 5383,INTRODUCTION TO UNMANNED VEHICLE SYSTEMS,[None],[None],required
CSE 5384,UNMANNED VEHICLE SYSTEM DEVELOPMENT,['CSE 4378 or CSE 5383'],[None],required
CSE 5388,SPECIAL TOPICS IN INFORMATION SECURITY,[None],[None],required
CSE 5389,"SPECIAL TOPICS IN MULTIMEDIA, GRAPHICS, & IMAGE PROCESSING",[None],[None],required
CSE 5391,INDIVIDUAL STUDY IN COMPUTER SCIENCE,[None],[None],required
CSE 5392,TOPICS IN COMPUTER SCIENCE,[None],[None],required
CSE 5393,DIRECTED STUDY IN COMPUTER SCIENCE,[None],[None],required
CSE 5394,MASTER'S PROJECT I,[None],[None],required
CSE 5395,MASTER'S PROJECT II,[None],[None],required
CSE 5398,MASTER'S THESIS I,[None],[None],required
CSE 5400,FUNDAMENTALS OF EMBEDDED SYSTEMS,[None],[None],required
CSE 5401,FUNDAMENTALS OF DIGITAL SYSTEMS,[None],[None],required
CSE 5698,MASTER'S THESIS II,['CSE 5398'],[None],required
CSE 6197,RESEARCH IN COMPUTER SCIENCE,[None],[None],required
CSE 6297,RESEARCH IN COMPUTER SCIENCE,[None],[None],required
CSE 6306,ADVANCED TOPICS IN OPERATING SYSTEMS,['CSE 5306'],[None],required
CSE 6311,ADVANCED COMPUTATIONAL MODELS AND ALGORITHMS,['CSE 5311'],[None],required
CSE 6314,ADVANCED TOPICS IN THEORETICAL COMPUTER SCIENCE,['CSE 5314'],[None],required
CSE 6319,SPECIAL TOPICS IN ADVANCED THEORY AND ALGORITHMS,[None],[None],required
CSE 6321,ADVANCED AUTOMATION TESTING,['CSE 5321'],[None],required
CSE 6323,AGILE SOFTWARE DEVELOPMENT,['CSE 5324'],[None],required
CSE 6324,ADVANCED TOPICS IN SOFTWARE ENGINEERING,[None],[None],required
CSE 6329,SPECIAL TOPICS IN ADVANCED SOFTWARE ENGINEERING,[None],[None],required
CSE 6331,ADVANCED TOPICS IN DATABASE SYSTEMS,[None],[None],required
CSE 6332,CLOUD COMPUTING & BIG DATA,[None],[None],required
CSE 6339,SPECIAL TOPICS IN ADVANCED DATABASE SYSTEMS,[None],[None],required
CSE 6344,ADVANCED TOPICS IN COMMUNICATION NETWORKS,['CSE 5346'],[None],required
CSE 6345,PERVASIVE COMPUTING & COMMUNICATIONS,"['CSE 5344', 'CSE 5311', 'CSE 5306']",[None],required
CSE 6347,ADVANCED WIRELESS NETWORKS & MOBILE COMPUTING,"['CSE 5345', 'CSE 5330']",[None],required
CSE 6348,EMBEDDED SYSTEM NETWORKING,['CSE 5345'],[None],required
CSE 6349,SPECIAL TOPICS IN ADVANCED NETWORKING,[None],[None],required
CSE 6350,ADVANCED TOPICS IN COMPUTER ARCHITECTURE,['CSE 5350'],[None],required
CSE 6351,ADVANCED TOPICS IN COMPUTER ENGINEERING,['CSE 4342 or CSE 5342'],[None],required
CSE 6352,FAULT TOLERANT SYSTEMS,['CSE 5350'],[None],required
CSE 6353,COMPUTER ENGINEERING SYSTEM DESIGN,"['CSE 5342', 'CSE 5352', 'CSE 5354', 'CSE 5355', 'CSE 5356', 'CSE 5357']",[None],required
CSE 6359,ADVANCED TOPICS IN SYSTEMS & ARCHITECTURE,[None],[None],required
CSE 6362,ADVANCED TOPICS IN ARTIFICIAL INTELLIGENCE,['CSE 5361'],[None],required
CSE 6363,MACHINE LEARNING,['CSE 5301'],[None],required
CSE 6364,MACHINE LEARNING,['CSE 5301'],[None],required
CSE 6366,DIGITAL IMAGE PROCESSING,['CSE 5366'],[None],required
CSE 6367,COMPUTER VISION,['CSE 5301 or CSE 5360 or EE 5356 or EE 5357'],[None],required
CSE 6368,COMPUTER VISION,['CSE 5301 or CSE 5360 or EE 5356 or EE 5357'],[None],required
CSE 6369,SPECIAL TOPICS ADVANCED INTELLIGENT SYSTEMS,[None],[None],required
CSE 6379,SPECIAL TOPICS IN ADVANCED BIOINFORMATICS,[None],[None],required
CSE 6388,SPECIAL TOPICS IN ADVANCED INFORMATION SECURITY,[None],[None],required
CSE 6389,"SPECIAL TOPICS IN ADVANCED MULTIMEDIA, GRAPHICS, & IMAGE PROCESSING",[None],[None],required
CSE 6392,SPECIAL TOPICS IN ADVANCED COMPUTER SCIENCE,[None],[None],required
CSE 6397,RESEARCH IN COMPUTER SCIENCE,[None],[None],required
CSE 6399,DISSERTATION,[None],[None],required
CSE 6697,RESEARCH IN COMPUTER SCIENCE,[None],[None],required
CSE 6699,DISSERTATION,[None],[None],required
CSE 6997,RESEARCH IN COMPUTER SCIENCE,[None],[None],required
CSE 6999,DISSERTATION,[None],[None],required
CSE 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
