Formal Name,Course Name,Prerequisites,Corequisites,Requirement
EE 5383,SOLAR ELECTRICITY & PHOTOVOLTAICS,['EE 5340'],[None],required
EE 5384,OPTOELECTRONIC DEVICES FOR COMMUNICATION,[None],[None],required
EE 5385,NONLINEAR OPTICS,[None],[None],required
EE 5386,INTEGRATED OPTICS,[None],[None],required
EE 5387,FOURIER OPTICS AND HOLOGRAPHY,['EE 5306'],[None],required
EE 5388,LASERS,[None],[None],required
EE 5389,TOPICS IN OPTICS,[None],[None],required
EE 5391,ADVANCED STUDY IN ELECTRICAL ENGINEERING,[None],[None],required
EE 5392,PROJECT IN ELECTRICAL ENGINEERING,[None],[None],required
EE 5398,THESIS,[None],[None],required
EE 5698,THESIS,[None],[None],required
EE 6313,ADVANCED MICROPROCESSOR SYSTEMS,['EE 5313'],[None],required
EE 6314,ADVANCED EMBEDDED MICROCONTROLLER SYSTEMS,['EE 5314'],[None],required
EE 6321,INTRODUCTION TO UNMANNED VEHICLE SYSTEMS,[None],[None],required
EE 6322,UNMANNED VEHICLE SYSTEM DEVELOPMENT,['EE 6321'],[None],required
EE 6342,ADVANCED QUANTUM DEVICES,[None],[None],required
EE 6343,QUANTUM WELL LASERS,"['EE 5340', 'EE 5341']",[None],required
EE 6344,NANOSYSTEMS AND QUANTUM ELECTRONIC DEVICES,"['EE 5340', 'EE 5341']",[None],required
EE 6345,ADVANCED MEMS -- MICROELECTROMECHANICAL SYSTEMS,['EE 5344'],[None],required
EE 6353,CONVEX OPTIMIZATION FOR ENGINEERS,[None],[None],required
EE 6356,IMAGE AND VIDEO CODING,['EE 5350'],[None],required
EE 6364,ADVANCED DATA NETWORKS,['EE 5360'],[None],required
EE 6365,ADVANCED FIBER OPTICS SYSTEMS,[None],[None],required
EE 6367,ADVANCED AND NEXT-G WIRELESS COMMUNICATIONS,[None],[None],required
EE 6373,RENEWABLE ENERGY SYSTEMS,[None],[None],required
EE 6375,POWER ELECTRONICS ENGINEERING,[None],[None],required
EE 6381,NANOPHOTONICS,[None],[None],required
EE 6382,OPTICAL BIOSENSORS: INSTRUMENTATION AND TECHNIQUES,[None],[None],required
EE 6397,RESEARCH IN ELECTRICAL ENGINEERING,[None],[None],required
EE 6399,DISSERTATION,[None],[None],required
EE 6697,RESEARCH IN ELECTRICAL ENGINEERING,[None],[None],required
EE 6699,DISSERTATION,[None],[None],required
EE 6997,RESEARCH IN ELECTRICAL ENGINEERING,[None],[None],required
EE 6999,DISSERTATION,[None],[None],required
EE 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
