Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ARCH 5318,ARCHITECTURE ON SCREEN,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5319,HOUSING PROTOTYPES: 1920s TO PRESENT,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5320,PERFORMANCE-BASED DESIGN IN ARCHITECTURE,[None],[None],required
ARCH 5321,ADVANCED COMPUTER APPLICATIONS,['ARCH 3343'],[None],required
ARCH 5322,ARCHITECTURE + POLITICS,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5323,CONSTRUCTION MATERIALS AND METHODS,[None],[None],required
ARCH 5324,STRUCTURES I,['ARCH 5323'],[None],required
ARCH 5325,ENVIRONMENTAL CONTROL SYSTEMS I,[None],[None],required
ARCH 5326,ENVIRONMENTAL CONTROL SYSTEMS II,[None],[None],required
ARCH 5327,STRUCTURES II,['ARCH 5324'],[None],required
ARCH 5328,STRUCTURES III,['ARCH 5327'],[None],required
ARCH 5329,TOPICS IN COMPUTERS AND DESIGN,[None],[None],required
ARCH 5330,COMPARATIVE STRUCTURES,['ARCH 5328'],[None],required
ARCH 5331,PROFESSIONAL PRACTICE,['ARCH 5670'],[None],required
ARCH 5332,ENERGY USE AND CONSERVATION IN ARCHITECTURE,[None],[None],required
ARCH 5333,CONSTRUCTION II,['ARCH 5670'],[None],required
ARCH 5335,ADVANCED PROFESSIONAL PRACTICE II: MARKETING DESIGN SERVICES,[None],[None],required
ARCH 5336,PROGRAMMING AND SITE DESIGN II,['ARCH 5670'],[None],required
ARCH 5337,SOILS AND FOUNDATIONS,[None],[None],required
ARCH 5338,CODES AND REGULATIONS,[None],[None],required
ARCH 5339,DIGITAL FABRICATION METHODOLOGY,[None],[None],required
ARCH 5340,MODERN + CONTEMPORARY ARCHITECTURE IN MEXICO,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5341,NOTATIONAL DRAWING,[None],[None],required
ARCH 5342,DESIGN COMMUNICATIONS,['ARCH 5591'],[None],required
ARCH 5343,ARCHITECTURAL GRAPHICS II,['ARCH 5342'],[None],required
ARCH 5344,CONCEPTUAL DRAWING,[None],[None],required
ARCH 5345,DIGITAL CONSTRUCTION,[None],[None],required
ARCH 5346,CONSTRUCTION DRAWINGS I,[None],[None],required
ARCH 5347,DIGITAL TECTONICS & PROTOTYPING,[None],[None],required
ARCH 5348,ARCHITECTURAL PHOTOGRAPHY,[None],[None],required
ARCH 5349,ARCHITECTURE PORTFOLIO,[None],[None],required
ARCH 5350,"ARCHITECTURE, ENGAGEMENT + COMMUNITY POWER","['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5351,WILDERNESS: A CONDITION OF MIND,[None],[None],required
ARCH 5352,HOUSING: FROM CAVES TO MANSIONS IN THE CLOUDS,[None],[None],required
ARCH 5354,CONVERGENCES: BETWEEN ART AND ARCHITECTURE,[None],[None],required
ARCH 5355,HEMISPHERES,[None],[None],required
ARCH 5357,BUILDING INFORMATION MODELING & VISUALIZATION,['ARCH 3343'],[None],required
ARCH 5362,STRUCTURAL SYSTEMS IN BUILDING,['ARCH 5324'],[None],required
ARCH 5363,DESIGN RESEARCH,[None],[None],required
ARCH 5364,SITE DESIGN,[None],[None],required
ARCH 5365,CATALYTIC MAPPING,[None],[None],required
ARCH 5366,RADICAL URBANISM,[None],[None],required
ARCH 5367,HIGH PERFORMANCE FACADE SYSTEMS,[None],[None],required
ARCH 5368,GREEN DESIGN + CONSTRUCTION,[None],[None],required
ARCH 5369,TERRITORIAL STRATEGIES,[None],[None],required
ARCH 5370,ADVANCED DESIGN STUDIO,[None],[None],required
ARCH 5371,FUTURE CITIES,[None],[None],required
ARCH 5372,ADAPTIVE TYPOLOGIES,[None],[None],required
ARCH 5377,SPATIAL [IN] JUSTICE,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5381,PRACTICUM,[None],[None],required
