Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ENGL 4332,THE VICTORIAN ERA,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4333,LITERARY GENRES,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4334,TOPICS IN BRITISH LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4335,TOPICS IN NATIVE AMERICAN LITERATURES,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4336,TOPICS IN AMERICAN LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4337,TOPICS IN COMPARATIVE LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4338,TWENTIETH- AND TWENTY-FIRST-CENTURY BRITISH LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4339,TOPICS IN AFRICAN-AMERICAN LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4340,TOPICS IN WOMEN'S WRITING,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4341,"RHETORIC AND COMPOSITION: HISTORY, THEORY, AND PRACTICE I","['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4342,"RHETORIC AND COMPOSITION: HISTORY, THEORY AND PRACTICE II","['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4343,TOPICS IN SOUND STUDIES,['ENGL 3350'],[None],required
ENGL 4344,TOPICS IN ENGLISH LANGUAGE STUDY,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4345,TOPICS IN CRITICAL THEORY,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
