Formal Name,Course Name,Prerequisites,Corequisites,Requirement
MATH 5340,DISCRETE MATHEMATICS FOR PROBLEM SOLVING,[None],[None],required
MATH 5341,MODERN GEOMETRY,[None],[None],required
MATH 5342,CONCEPTS AND TECHNIQUES IN ALGEBRA,[None],[None],required
MATH 5343,CONCEPTS AND TECHNIQUES IN PROBABILITY AND STATISTICS,[None],[None],required
MATH 5344,MATHEMATICS-SPECIFIC TECHNOLOGIES,[None],[None],required
MATH 5345,HISTORICAL APPROACH TO REAL ANALYSIS,['MATH 5337'],[None],required
MATH 5346,CONCEPTS AND TECHNIQUES IN PROBLEM SOLVING,[None],[None],required
MATH 5347,CONCEPTS AND TECHNIQUES IN MATHEMATICAL MODELING WITH APPLICATIONS,[None],[None],required
MATH 5348,ADVANCED ALGEBRA IN SECONDARY SCHOOL MATHEMATICS,[None],[None],required
MATH 5350,APPLIED MATHEMATICS I,"['MATH 5307', 'MATH 5333']",[None],required
MATH 5351,APPLIED MATHEMATICS II,['MATH 5350'],[None],required
MATH 5352,CONCEPTS AND TECHNIQUES IN PRECALCULUS,[None],[None],required
MATH 5353,APPLIED LINEAR MODELS,['MATH 5358'],[None],required
MATH 5354,CATEGORICAL DATA ANALYSIS,"['MATH 5358', 'MATH 5305', 'IE 5318']",[None],required
MATH 5355,STATISTICAL THEORY FOR RESEARCH WORKERS,['MATH 1426'],[None],required
MATH 5356,APPLIED MULTIVARIATE STATISTICAL ANALYSIS,['MATH 5312'],[None],required
MATH 5357,SAMPLE SURVEYS,['MATH 5312'],[None],required
MATH 5358,REGRESSION ANALYSIS,['MATH 5312'],[None],required
MATH 5359,SURVIVAL ANALYSIS,['MATH 5305'],[None],required
MATH 5361,APPLIED CALCULUS OF VARIATION,['MATH 5302'],[None],required
MATH 5362,MATHEMATICS OF LINEAR PROGRAMMING,['MATH 3330'],[None],required
MATH 5363,OSCILLATIONS AND WAVES,['MATH 3318'],[None],required
MATH 5364,INTRODUCTION TO MATHEMATICAL CONTROL THEORY,['MATH 3318'],[None],required
MATH 5365,BIOMATHEMATICS,[None],[None],required
MATH 5366,INTRODUCTION TO NEURAL AND COGNITIVE MODELING,[None],[None],required
MATH 5370,PROBLEM SOLVING IN K-8 MATHEMATICS,[None],[None],required
MATH 5371,APPLIED NUMERICAL LINEAR ALGEBRA,['MATH 3330'],[None],required
MATH 5372,OPTIMIZATION METHODS & NUMERICAL SOLUTIONS OF NONLINEAR EQUATIONS,[None],[None],required
MATH 5373,NUMERICAL SOLUTION OF ORDINARY DIFFERENTIAL EQUATIONS,"['MATH 5300', 'MATH 3319']",[None],required
MATH 5374,NUMERICAL SOLUTION OF PARTIAL DIFFERENTIAL EQUATIONS,['MATH 5373'],[None],required
MATH 5375,CONSTRUCTING WHOLE NUMBER ANDOPERATIONS IN K-8 MATHEMATICS,[None],[None],required
MATH 5376,CONSTRUCTING RATIONAL NUMBERAND OPERATIONS IN K-8 MATH,['MATH 5375'],[None],required
MATH 5377,ALGEBRAIC THINKING IN K-8 MATHEMATICS,['MATH 5375'],[None],required
MATH 5378,GEOMETRY CONCEPTS IN K-8 MATHEMATICS,[None],[None],required
MATH 5379,MEASUREMENT CONCEPTS IN K-8 MATHEMATICS,[None],[None],required
MATH 5380,SEMINAR,[None],[None],required
MATH 5391,SPECIAL TOPICS IN MATHEMATICS,[None],[None],required
MATH 5392,SELECTED TOPICS IN MATHEMATICS,[None],[None],required
MATH 5395,SPECIAL PROJECT,[None],[None],required
MATH 5398,THESIS,[None],[None],required
MATH 5399,RESEARCH IN MATHEMATICS,[None],[None],required
MATH 5698,THESIS,[None],[None],required
MATH 5699,RESEARCH IN MATHEMATICS,[None],[None],required
MATH 5999,RESEARCH IN MATHEMATICS,[None],[None],required
MATH 6180,SEMINAR FOR PROFESSIONAL DEVELOPMENT OF PhD STUDENTS IN SPECIAL PROJECTS,[None],[None],required
MATH 6310,FOUNDATION OF DATA SCIENCES,['MATH 3330'],[None],required
MATH 6311,OPTIMIZATION ON BIG DATA,['MATH 3330'],[None],required
MATH 6312,DATA MINING,['MATH 5305'],[None],required
MATH 6313,TOPICS IN PROBABILITY AND STATISTICS,[None],[None],required
MATH 6353,GENERALIZED LINEAR MODELS,"['MATH 5358', 'MATH 5313']",[None],required
MATH 6356,TIME SERIES ANALYSIS,"['MATH 5358', 'MATH 5313']",[None],required
MATH 6357,NONPARAMETRIC STATISTICS,['MATH 5313'],[None],required
MATH 6390,BAYESIAN DATA ANALYSIS,[None],[None],required
MATH 6391,SPECIAL TOPICS IN MATHEMATICS,[None],[None],required
MATH 6399,DISSERTATION,[None],[None],required
MATH 6699,DISSERTATION,[None],[None],required
MATH 6999,DISSERTATION,[None],[None],required
MATH 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
